,index,name,hash,added_lines,deleted_lines,modifications,old_path,new_path,change_type,nloc,complexity
1171,1171,View.java,be96c2840b0a6b269e22bde246b84e8ef4aeef69,5,0,5,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,168,34
1172,1172,View.java,1b36740ebe66b8ed4c3d6cb64eb2419a9279dfbf,24,19,43,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,174,31
1173,1173,View.java,6c29ee84a2f62ccd05c328bbaa0c364eb1a7a821,22,16,38,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,181,31
1174,1174,View.java,ab8348c578c0bb2d3baefaf387b4d9bc67f4c861,8,2,10,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,src/java/org/apache/cassandra/index/sasi/conf/view/View.java,MODIFY,90,15
1175,1175,View.java,e6a61be8c857106d5d99a270b2d17de9f84c4d67,2,1,3,src/java/org/apache/cassandra/db/view/View.java,src/java/org/apache/cassandra/db/view/View.java,MODIFY,181,31
1176,1176,ColumnIndex.java,f81a91d3fe0d1cd93f093c74356a1d7d018ed22f,16,2,18,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,129,23
1177,1177,ColumnIndex.java,0b26ca68747cdecb907d7c238e04b39836efe3d1,11,5,16,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,169,31
1178,1178,ColumnIndex.java,72790dc8e34826b39ac696b03025ae6b7b6beb2b,3,3,6,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,129,22
1179,1179,ColumnIndex.java,72790dc8e34826b39ac696b03025ae6b7b6beb2b,193,0,193,,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,ADD,139,30
1180,1180,ColumnIndex.java,392866546e6377aafd018c3fcb2e124674a318dc,6,0,6,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,144,31
1181,1181,ColumnIndex.java,f8e86eb341aa5bb36e747ce4f31f56dcbaea7089,0,6,6,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,139,30
1182,1182,ColumnIndex.java,479e8aff1346d41ebc05e1a113996a803228284d,10,2,12,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,145,34
1183,1183,ColumnIndex.java,48815d4a182915e852888cb35273b8e896cea440,38,2,40,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,173,39
1184,1184,ColumnIndex.java,bdae4520c5bd19caf607ed92eea3e8c02a694bd0,3,0,3,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,175,40
1185,1185,ColumnIndex.java,2ca2fffee80c75e3d1aa38badbefbd3b35851901,4,2,6,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,177,43
1186,1186,ColumnIndex.java,b7d1d447bb52ed912fdd1199086cce34a2d82c45,7,1,8,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,134,23
1187,1187,ColumnIndex.java,b7d1d447bb52ed912fdd1199086cce34a2d82c45,8,0,8,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,182,46
1188,1188,ColumnIndex.java,ef5bbedd687d75923e9a20fde9d2f78b4535241d,173,123,296,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,163,32
1189,1189,ColumnIndex.java,1e92ce43a5a730f81d3f6cfd72e7f4b126db788a,50,19,69,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,191,36
1190,1190,ColumnIndex.java,408066c57a66e0d5a6691af1695742ef49786bf2,10,2,12,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,176,32
1191,1191,ColumnIndex.java,3c1653f479faddf000fd818b7c578810c644ae02,10,2,12,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,176,32
1192,1192,ColumnIndex.java,ae4d705db38b713400292fc46ae0858fb0545fe3,15,1,16,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,202,39
1193,1193,ColumnIndex.java,5c6cdc60a7c05bc82f5eae848eeb9ab99ff6a53f,4,0,4,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,184,47
1194,1194,ColumnIndex.java,fa113167956a6163156a0f475171d1c41f9ed7c2,5,0,5,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,188,48
1195,1195,ColumnIndex.java,68d252663537c9eb014501b342b52bbfa3848ba3,2,1,3,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,203,39
1196,1196,ColumnIndex.java,7d857b46fb070548bf5e5f6ff81db588f08ec22a,4,2,6,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,205,39
1197,1197,ColumnIndex.java,7d857b46fb070548bf5e5f6ff81db588f08ec22a,2,2,4,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,188,48
1198,1198,ColumnIndex.java,c2106e1451e71b43d84b9938e9f2f1c1def8a7b8,7,5,12,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,205,39
1199,1199,ColumnIndex.java,490c1c27c9b700f14212d9591a516ddb8d0865c7,2,4,6,src/java/org/apache/cassandra/db/ColumnIndex.java,src/java/org/apache/cassandra/db/ColumnIndex.java,MODIFY,203,39
1200,1200,ColumnIndex.java,490c1c27c9b700f14212d9591a516ddb8d0865c7,2,2,4,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,src/java/org/apache/cassandra/index/sasi/conf/ColumnIndex.java,MODIFY,188,48
1201,1201,Keyspace.java,15f03ab446854cf4d2999c3785d145c89bc3a3e4,6,6,12,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,399,85
1202,1202,Keyspace.java,20e6750df73cf5cb483659b996911445489ef322,46,28,74,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,479,97
1203,1203,Keyspace.java,ee9e38b7dc20a3b98e5a68904be35d727ed9c09c,16,2,18,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,483,98
1204,1204,Keyspace.java,839a5bab2a7f5385a878e5dc5f8b01bda28fa777,21,11,32,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,476,96
1205,1205,Keyspace.java,a4e1182816909761c98355b1079b2f9de8efc4bd,5,0,5,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,480,97
1206,1206,Keyspace.java,86ba227477b9f8595eb610ecaf950cfbc29dd36b,1,1,2,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,480,97
1207,1207,Keyspace.java,6663c5ff898ff502fc3c69b9f36328c1d9f517e8,1,1,2,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,480,97
1208,1208,Keyspace.java,5794fb3556a07a662a8a79cfd692eaa459e9066b,5,7,12,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,477,97
1209,1209,Keyspace.java,8540415a6b5a44b86c62fc46450bb21866dab2dc,4,3,7,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,478,97
1210,1210,Keyspace.java,6837452e10b57ff3cb0dad8d6c8f6a006ed8b88b,4,3,7,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,498,101
1211,1211,Keyspace.java,e31e216234c6b57a531cae607e0355666007deb2,7,10,17,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,492,101
1212,1212,Keyspace.java,3c00a0674a4e8b71ae25439dc2a0dece2f460d21,5,0,5,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,496,102
1213,1213,Keyspace.java,47d3b7e7a013b485a2906fc7f0f2fc90e1143966,24,0,24,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,510,105
1214,1214,Keyspace.java,9797511c56df4e9c7db964a6b83e67642df96c2d,2,2,4,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,510,105
1215,1215,Keyspace.java,29239c765c22a7c1cb3a64476ebf0dfa9e2f9da0,1,1,2,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,510,105
1216,1216,Keyspace.java,88d47911dd9f590a335af7429b128ffc726dc5ff,1,1,2,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,478,98
1217,1217,Keyspace.java,d38a732ce15caab57ce6dddb3c0d6a436506db29,80,27,107,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,512,104
1218,1218,Keyspace.java,fb2940050e27a5642a23f3e9b5aaa7ae65e018b1,5,6,11,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,398,85
1219,1219,Keyspace.java,36ce4e02b429b1297d71c5c8a963623c62d9e159,0,23,23,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,497,102
1220,1220,Keyspace.java,3faa0d925791be085b92949a0a0ec20f7e6ae368,50,42,92,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,498,102
1221,1221,Keyspace.java,13e939624d21eaf6e16d60b28636125e817ab286,30,9,39,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,513,104
1222,1222,Keyspace.java,37e124e81da28b6459c6e150fcd831a6cdab0537,3,8,11,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,510,103
1223,1223,Keyspace.java,9e37967e17a1b223df35c1c7cec4dc4adf0b2d91,2,2,4,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,510,103
1224,1224,Keyspace.java,14e46e462cfee15cd06419ee81eb6d9571b6805e,2,0,2,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,539,111
1225,1225,Keyspace.java,9337ca316a24a2a08f3c19cec2170ca1db80976b,8,2,10,src/java/org/apache/cassandra/db/Keyspace.java,src/java/org/apache/cassandra/db/Keyspace.java,MODIFY,545,112
1226,1226,StatementRestrictions.java,9e7489116feace284e0d704135186991a67ee5e3,17,0,17,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,451,138
1227,1227,StatementRestrictions.java,392866546e6377aafd018c3fcb2e124674a318dc,19,3,22,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,463,142
1228,1228,StatementRestrictions.java,90fd8deed0d1eaa12906bc80aaf54daf837f3a81,21,4,25,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,318,90
1229,1229,StatementRestrictions.java,9c3855b5fd83b9fa9ffb2e5495e43cbea9855dee,5,3,8,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,442,136
1230,1230,StatementRestrictions.java,3fda52f247415c1eace35af80c74bc433a57254b,1,1,2,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,454,140
1231,1231,StatementRestrictions.java,bdae4520c5bd19caf607ed92eea3e8c02a694bd0,3,1,4,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,456,140
1232,1232,StatementRestrictions.java,1a73af7686e41cf8c2c0a031c9ef466b13a4b794,6,0,6,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,460,141
1233,1233,StatementRestrictions.java,677230df694752c7ecf6d5459eee60ad7cf45ecf,5,5,10,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,460,141
1234,1234,StatementRestrictions.java,69edeaa46b78bb168f7e9d0b1c991c07b90f41ca,9,0,9,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,322,91
1235,1235,StatementRestrictions.java,6ad874509d6c7edd53bb3a4b897477d6a2753c19,9,0,9,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,446,137
1236,1236,StatementRestrictions.java,831bebdba86ac1956852bd216a4cc62d898c87d7,20,42,62,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,451,135
1237,1237,StatementRestrictions.java,a600920cb5ee2866b09ee6c1ebae9518096e5bc4,31,27,58,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,455,137
1238,1238,StatementRestrictions.java,c83729f41d358ce3ca2ac0323704ef516dff9298,20,19,39,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,456,138
1239,1239,StatementRestrictions.java,2cc26eba7a742eb23e95b027bc611c924c233e1e,1,1,2,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,456,138
1240,1240,StatementRestrictions.java,dff7b447a74d639888eca76c940c057d3fa647e7,16,11,27,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,328,93
1241,1241,StatementRestrictions.java,89464ead48278f8e3ecfeaeaf9571714978b4f72,4,5,9,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,457,139
1242,1242,StatementRestrictions.java,8d317b1d305e173cd432518218e38d3cc9e6fc5e,2,2,4,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,455,138
1243,1243,StatementRestrictions.java,4205011c0fb92bfb6a7456ab620f5d6b40cb9160,33,6,39,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,466,140
1244,1244,StatementRestrictions.java,3f49c328f202e68b67a9caaa63522e333ea5006f,34,31,65,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,469,146
1245,1245,StatementRestrictions.java,f00e43167ab11f58af20439a300bdf82664abdb0,5,5,10,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,469,146
1246,1246,StatementRestrictions.java,9fc1ffb631a5a44bc11b55061288758e39a9d20a,11,0,11,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,482,146
1247,1247,StatementRestrictions.java,77f0f68313a4c36bf86363e71f4775e36ccf85bc,21,5,26,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,480,148
1248,1248,StatementRestrictions.java,f0319c88fd9a0e70cd8900ba7431724285886f9e,1,3,4,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,479,146
1249,1249,StatementRestrictions.java,ce8c9b559f48e72cb4488e75211be338d28bdb13,24,2,26,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,512,156
1250,1250,StatementRestrictions.java,64c80f4ef89f0cc88c15febed8c01eb07ae0a84e,14,3,17,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,src/java/org/apache/cassandra/cql3/restrictions/StatementRestrictions.java,MODIFY,519,158
1251,1251,QueryProcessor.java,31be903a74864e58980e0e22fd993a280c9138b3,44,10,54,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,561,105
1252,1252,QueryProcessor.java,2cbd776250553a4e5d3dbb4dc286a3ceb7724158,33,7,40,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,546,103
1253,1253,QueryProcessor.java,4c56c89a1e47927d6006a6f4294c8a84035fe623,2,2,4,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,546,103
1254,1254,QueryProcessor.java,4e5867affc6c02b4a84ecee5e82e2ac15c2e3a1c,1,1,2,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,546,103
1255,1255,QueryProcessor.java,db68ac9fd791d777df0241ef9bd381eca46bbd20,2,2,4,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,546,103
1256,1256,QueryProcessor.java,21448c50891642f95097a9e5ed0a3802bd90a877,7,1,8,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,551,104
1257,1257,QueryProcessor.java,e1e692a75451c239b8ef489db7d2c233d3d63e4e,1,1,2,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,551,104
1258,1258,QueryProcessor.java,b15983e83bd8e7ee7ddb12871da62fdf72401ba2,1,1,2,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,546,103
1259,1259,QueryProcessor.java,9581209b35922a0758c6bd158d4336a17cfe86aa,40,32,72,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,557,106
1260,1260,QueryProcessor.java,07385b6ce90d3a230f00f2812b22e3ff158cc2d6,3,2,5,src/java/org/apache/cassandra/cql3/QueryProcessor.java,src/java/org/apache/cassandra/cql3/QueryProcessor.java,MODIFY,558,106
